nomem_encr,theta,diet,has_rho,has_alpha,rho,alpha,gender,age_group,incquart,educlevel
1283,0.777777850627899,meat,True,True,0.333333,0.833333313465118,Male,30-39,4,4
1284,0.477777808904648,meat,False,True,,0.666666686534882,Male,70+,2,2
1285,-0.181481435894966,meat,False,False,,,Female,18-29,1,3
1286,0.522222220897675,meat,False,True,,0.666666686534882,Male,60-69,3,2
1287,0.781481444835663,meat,False,True,,0.5,Female,18-29,3,3
1288,0.229629680514336,meat,True,False,0.333333,,Female,60-69,2,3
1289,0.818518459796906,meat,True,True,1.0,0.833333313465118,Male,70+,3,2
1290,0.699999988079071,meat,True,False,0.666667,,Male,60-69,3,4
1291,0.581481456756592,meat,False,True,,0.16666667163372,Male,70+,4,4
1292,0.333333343267441,meat,True,True,0.666667,0.666666686534882,Male,70+,2,1
1293,0.466666698455811,meat,True,False,0.666667,,Female,70+,2,1
1294,0.785185158252716,meat,True,False,0.666667,,Female,60-69,1,2
1295,0.359259277582169,meat,True,False,0.666667,,Female,30-39,2,3
1296,0.603703677654266,meat,False,False,,,Male,50-59,4,3
1297,0.625926017761231,meat,False,False,,,Female,18-29,3,4
1298,0.544444382190704,meat,False,True,,0.666666686534882,Female,18-29,2,4
1299,0.522222220897675,meat,False,False,,,Male,30-39,4,4
1300,0.418518543243408,meat,False,False,,,Female,30-39,4,4
1301,0.329629749059677,meat,True,False,0.666667,,Female,40-49,2,2
1302,0.333333343267441,meat,False,True,,1.0,Female,50-59,4,4
1303,0.933333396911621,meat,True,True,0.666667,1.0,Female,60-69,4,2
1304,0.525925934314728,meat,False,True,,0.0,Female,30-39,3,3
1305,0.659259140491486,meat,True,False,1.0,,Female,30-39,4,4
1306,0.888888835906982,meat,False,False,,,Female,40-49,2,3
1307,0.540740668773651,meat,False,False,,,Female,50-59,4,4
1308,0.448148101568222,meat,False,False,,,Male,50-59,4,4
1309,1.0,meat,False,True,,0.833333313465118,Female,40-49,4,4
1310,0.151851817965508,meat,True,False,1.0,,Male,60-69,4,3
1311,0.259259223937988,meat,True,True,0.666667,0.666666686534882,Female,60-69,2,2
1312,0.785185158252716,meat,False,True,,0.0,Female,70+,1,2
1313,0.933333396911621,meat,False,True,,0.666666686534882,Male,60-69,4,1
1314,0.322222232818604,meat,True,False,0.333333,,Male,50-59,2,4
1315,0.703703701496124,meat,True,True,1.0,1.0,Male,70+,4,4
1316,0.329629570245743,meat,False,False,,,Female,30-39,3,4
1317,1.0,meat,False,False,,,Male,50-59,1,4
1318,-0.0296296272426844,meat,True,False,0.333333,,Male,70+,2,2
1319,0.644444465637207,meat,True,True,1.0,0.833333313465118,Male,50-59,4,2
1320,0.181481525301933,meat,False,False,,,Female,18-29,1,4
1321,0.103703655302525,meat,True,True,0.666667,0.5,Female,60-69,2,4
1322,0.614814758300781,meat,False,True,,0.5,Male,70+,4,2
1323,0.503703773021698,meat,True,False,0.0,,Female,70+,2,4
1324,0.562963008880615,meat,False,False,,,Male,50-59,4,2
1325,0.470370292663574,meat,False,True,,0.666666686534882,Male,60-69,4,4
1326,0.0296297073364258,meat,False,True,,0.833333313465118,Male,60-69,3,2
1327,0.566666603088379,meat,False,False,,,Male,40-49,4,3
1328,0.596296310424805,meat,False,False,,,Female,18-29,1,2
1329,0.566666603088379,meat,True,True,1.0,1.0,Female,50-59,4,4
1330,0.203703716397285,meat,False,False,,,Female,18-29,1,2
1331,0.588888943195343,meat,True,False,1.0,,Male,70+,4,2
1332,0.0962963104248047,meat,False,False,,,Male,18-29,1,1
1333,0.407407432794571,meat,True,False,0.666667,,Female,18-29,4,4
1334,0.28148141503334,meat,False,True,,0.833333313465118,Male,50-59,2,2
1335,0.111111164093018,meat,False,False,,,Male,18-29,1,2
1336,0.644444465637207,meat,True,True,1.0,0.666666686534882,Male,70+,3,2
1337,0.277777820825577,meat,False,True,,0.833333313465118,Male,70+,3,3
1338,-0.577777802944183,meat,False,False,,,Male,30-39,3,2
1339,0.570370376110077,meat,False,False,,,Female,70+,2,2
1340,0.803703784942627,meat,False,False,,,Female,50-59,1,4
1341,0.911111056804657,meat,True,True,1.0,0.5,Female,70+,3,4
1342,0.562963008880615,meat,True,True,0.333333,0.833333313465118,Male,50-59,4,2
1343,0.19999997317791,meat,True,True,0.666667,0.5,Female,30-39,3,4
1344,-0.14074070751667,meat,True,True,0.666667,0.833333313465118,Female,50-59,2,3
1345,0.185185119509697,meat,False,True,,0.833333313465118,Male,50-59,3,3
1346,0.111111164093018,meat,True,True,0.666667,1.0,Female,40-49,3,4
1347,0.559259235858917,meat,True,False,0.666667,,Female,18-29,1,2
1348,0.325925976037979,meat,True,False,0.333333,,Male,60-69,4,3
1349,0.537037074565888,meat,False,False,,,Female,60-69,2,2
1350,0.666666686534882,meat,False,True,,0.5,Female,40-49,1,3
1351,0.329629749059677,meat,True,True,0.333333,0.833333313465118,Female,40-49,2,2
1352,0.185185119509697,meat,False,False,,,Male,18-29,1,2
1353,-0.037037055939436,meat,False,False,,,Male,18-29,3,3
1354,0.462962955236435,meat,False,False,,,Male,30-39,2,4
1355,0.933333396911621,meat,True,False,0.666667,,Male,40-49,3,3
1356,0.429629653692246,meat,True,True,0.666667,1.0,Male,60-69,3,4
1357,0.922222316265106,meat,True,True,0.666667,1.0,Male,60-69,2,2
1358,0.422222286462784,meat,True,True,0.0,0.666666686534882,Male,50-59,3,3
1359,0.392592579126358,meat,False,True,,0.5,Female,40-49,2,3
1360,0.829629600048065,meat,True,True,1.0,0.666666686534882,Male,70+,4,4
1361,0.888888835906982,meat,True,True,1.0,0.5,Female,60-69,4,4
1362,0.396296352148056,meat,True,False,0.333333,,Female,70+,2,3
1363,0.529629528522492,meat,True,True,0.666667,0.833333313465118,Male,40-49,4,4
1364,0.57407408952713,meat,False,True,,0.833333313465118,Male,40-49,4,4
1365,0.303703635931015,meat,True,True,0.333333,0.833333313465118,Male,40-49,4,4
1366,0.977777779102325,meat,False,True,,0.833333313465118,Male,70+,4,4
1367,0.518518447875977,meat,False,True,,0.666666686534882,Female,40-49,1,3
1368,0.311111122369766,meat,True,False,0.333333,,Male,30-39,3,4
1369,0.0,meat,False,False,,,Male,50-59,1,4
1370,0.0,meat,False,False,,,Male,60-69,3,4
1371,0.870370388031006,meat,False,True,,0.833333313465118,Female,18-29,1,2
1372,1.0,meat,False,True,,0.333333343267441,Female,60-69,2,2
1373,0.685185134410858,meat,False,False,,,Female,18-29,3,4
1374,0.559259235858917,meat,True,False,0.0,,Male,40-49,4,4
1375,0.666666686534882,meat,True,True,0.666667,0.833333313465118,Female,50-59,1,4
1376,0.514814853668213,meat,True,True,0.666667,0.833333313465118,Male,40-49,4,3
1377,0.325925827026367,meat,True,False,1.0,,Female,60-69,4,4
1378,0.151851817965508,meat,False,False,,,Female,30-39,2,4
1379,0.0444444008171558,meat,False,False,,,Male,60-69,3,4
1380,0.762962996959686,meat,False,True,,0.833333313465118,Male,30-39,2,2
1381,-0.407407373189926,meat,False,True,,1.0,Male,50-59,1,3
1382,0.466666698455811,meat,False,True,,0.666666686534882,Female,60-69,1,1
1383,-0.188888862729073,meat,False,False,,,Male,40-49,1,3
1384,0.311111122369766,meat,False,False,,,Male,50-59,4,4
1385,0.34074068069458,meat,False,False,,,Female,40-49,4,3
1386,0.707407295703888,meat,False,False,,,Female,30-39,4,4
1387,0.514814853668213,meat,False,False,,,Male,18-29,1,2
1388,0.785185158252716,meat,True,True,0.666667,0.0,Female,70+,1,2
1389,0.748148143291473,meat,True,False,0.666667,,Male,40-49,1,2
1390,0.670370399951935,meat,True,False,0.666667,,Female,60-69,3,3
1391,0.511111080646515,meat,True,True,0.666667,0.833333313465118,Male,60-69,3,4
1392,0.785185158252716,meat,True,False,0.333333,,Female,70+,3,2
1393,0.0,meat,True,False,1.0,,Male,18-29,1,2
1394,0.596296310424805,meat,True,False,0.333333,,Male,70+,3,4
1395,0.91481477022171,meat,True,True,0.333333,0.833333313465118,Female,50-59,1,2
1396,0.696296215057373,meat,True,False,0.333333,,Male,60-69,2,3
1397,0.651851832866669,meat,False,False,,,Male,60-69,3,2
1398,0.866666615009308,meat,True,True,1.0,0.666666686534882,Male,60-69,2,4
1399,0.603703677654266,meat,False,False,,,Female,18-29,1,4
1400,0.53333330154419,meat,False,False,,,Male,30-39,1,4
1401,0.774074077606201,meat,False,True,,0.833333313465118,Male,60-69,4,4
1402,0.418518543243408,meat,True,False,0.666667,,Female,60-69,1,3
1403,0.618518531322479,meat,False,True,,1.0,Female,70+,4,4
1404,0.333333343267441,meat,False,False,,,Female,60-69,2,3
1405,0.444444507360458,meat,True,True,0.666667,0.833333313465118,Female,60-69,3,4
1406,0.292592525482178,meat,False,False,,,Male,18-29,1,2
1407,0.555555522441864,meat,True,True,0.666667,0.833333313465118,Male,60-69,2,2
1408,0.47407403588295,meat,False,True,,0.666666686534882,Male,60-69,3,2
1409,0.666666686534882,meat,False,True,,0.5,Female,60-69,1,2
1410,0.651851832866669,meat,True,True,0.666667,0.833333313465118,Male,70+,3,3
1411,0.781481444835663,meat,False,True,,0.333333343267441,Male,60-69,4,3
1412,0.085185207426548,meat,True,True,0.333333,0.833333313465118,Female,50-59,3,3
1413,0.259259223937988,meat,True,True,0.0,0.833333313465118,Male,60-69,2,3
1414,-0.944444477558136,meat,True,False,0.333333,,Female,60-69,3,2
1415,0.699999988079071,meat,True,False,0.333333,,Male,60-69,2,3
1416,0.0,meat,False,False,,,Male,18-29,1,1
1417,1.0,meat,True,True,1.0,0.833333313465118,Male,40-49,1,4
1418,0.466666698455811,meat,False,False,,,Male,40-49,4,3
1419,0.418518543243408,meat,True,False,0.0,,Male,50-59,2,1
1420,0.907407462596893,meat,False,True,,0.5,Female,30-39,2,4
1421,0.962962925434113,meat,True,True,0.333333,1.0,Female,70+,4,4
1422,0.562963008880615,meat,True,True,0.333333,1.0,Female,60-69,2,3
1423,0.751851856708527,meat,True,False,0.666667,,Female,70+,4,1
1424,0.888888835906982,meat,True,True,0.333333,0.5,Female,40-49,3,4
1425,0.807407379150391,meat,False,False,,,Female,40-49,3,3
1426,0.481481552124023,meat,False,False,,,Female,30-39,4,4
1427,0.214814826846123,meat,False,False,,,Female,30-39,4,3
1428,0.722222149372101,meat,True,False,0.0,,Female,40-49,3,4
1429,0.762962996959686,meat,False,False,,,Male,30-39,1,3
1430,1.0,meat,False,True,,0.5,Female,70+,3,3
1431,0.688888847827911,meat,True,False,0.0,,Male,70+,4,3
1432,0.15925931930542,meat,True,True,0.666667,0.666666686534882,Male,30-39,4,4
1433,0.53333330154419,meat,True,False,0.666667,,Female,40-49,2,3
1434,0.118518508970737,meat,False,True,,0.5,Male,40-49,3,2
1435,0.229629680514336,meat,True,False,0.666667,,Male,70+,3,2
1436,-0.555555582046509,meat,False,True,,1.0,Male,50-59,2,2
1437,0.781481444835663,meat,True,True,1.0,0.666666686534882,Female,40-49,4,4
1438,0.411111027002335,meat,True,False,0.333333,,Female,30-39,1,3
1439,0.740740776062012,meat,False,True,,0.666666686534882,Female,60-69,4,4
1440,0.733333289623261,meat,True,False,0.666667,,Female,50-59,2,1
1441,0.518518447875977,meat,False,False,,,Female,30-39,2,4
1442,0.259259223937988,meat,False,False,,,Female,70+,2,2
1443,0.492592662572861,meat,False,True,,0.666666686534882,Male,70+,2,1
1444,0.844444453716278,meat,True,True,1.0,0.666666686534882,Female,50-59,1,3
1445,0.822222232818604,meat,True,True,0.666667,0.666666686534882,Male,60-69,3,2
1446,0.396296352148056,meat,True,True,0.333333,0.5,Female,70+,2,3
1447,0.622222244739533,meat,True,True,0.333333,1.0,Female,70+,2,2
1448,0.466666698455811,meat,False,True,,0.333333343267441,Female,60-69,1,3
1449,0.422222286462784,meat,False,True,,0.666666686534882,Female,40-49,2,3
1450,0.185185119509697,meat,True,False,0.333333,,Male,70+,4,4
1451,1.0,meat,False,True,,1.0,Male,50-59,3,3
1452,0.529629528522492,meat,False,True,,0.666666686534882,Female,60-69,3,3
1453,-0.0814814567565918,meat,False,False,,,Female,18-29,1,2
1454,0.274074077606201,meat,False,True,,0.833333313465118,Female,50-59,3,3
1455,0.955555617809296,meat,False,True,,0.333333343267441,Female,60-69,2,4
1456,0.485185146331787,meat,True,False,1.0,,Male,70+,4,2
1457,0.792592704296112,meat,True,True,0.666667,0.666666686534882,Male,50-59,4,4
1458,0.733333289623261,meat,False,False,,,Female,30-39,4,3
1459,0.470370441675186,meat,True,True,0.666667,0.666666686534882,Female,60-69,1,3
1460,0.84074068069458,meat,False,False,,,Female,18-29,1,2
1461,0.5,meat,True,True,0.0,0.833333313465118,Female,70+,2,2
1462,1.0,meat,True,False,0.666667,,Female,70+,2,2
1463,0.870370388031006,meat,False,True,,0.666666686534882,Female,60-69,2,2
1464,0.844444453716278,meat,True,False,0.333333,,Female,18-29,1,4
1465,0.977777779102325,meat,False,False,,,Male,60-69,3,4
1466,0.466666698455811,meat,False,False,,,Female,60-69,3,4
1467,-0.014814774505794,meat,True,False,0.0,,Male,30-39,4,3
1468,0.57407408952713,meat,False,True,,1.0,Male,70+,3,2
1469,0.359259277582169,meat,True,True,0.0,0.333333343267441,Female,40-49,4,2
1470,0.740740776062012,meat,False,True,,0.666666686534882,Female,50-59,3,3
1471,0.34074068069458,meat,False,False,,,Male,30-39,1,4
1472,0.377777725458145,meat,False,False,,,Female,18-29,2,3
1473,0.34074068069458,meat,True,True,0.333333,0.666666686534882,Male,70+,4,4
1474,0.855555534362793,meat,True,True,1.0,0.833333313465118,Female,70+,1,3
1475,0.0481481552124023,meat,True,True,0.333333,0.333333343267441,Female,60-69,1,4
1476,0.414814800024033,meat,False,False,,,Male,30-39,1,2
1477,0.34074068069458,meat,False,False,,,Male,30-39,1,4
1478,0.266666740179062,meat,True,True,0.666667,0.16666667163372,Male,50-59,4,3
1479,0.685185253620148,meat,False,True,,0.833333313465118,Male,70+,3,3
1480,0.481481552124023,meat,False,False,,,Female,30-39,1,3
1481,0.685185253620148,meat,False,True,,0.5,Female,40-49,1,4
1482,0.0259259548038244,meat,False,True,,0.833333313465118,Male,70+,2,2
1483,0.277777820825577,meat,False,True,,0.666666686534882,Male,70+,4,2
1484,1.0,meat,False,False,,,Male,40-49,3,3
1485,-0.444444417953491,meat,False,False,,,Male,30-39,3,3
1486,0.807407379150391,meat,True,True,0.666667,0.5,Male,40-49,4,3
1487,0.592592537403107,meat,False,False,,,Female,18-29,3,4
1488,0.692592620849609,meat,True,True,0.333333,0.666666686534882,Female,18-29,3,4
1489,0.47407403588295,meat,False,False,,,Female,18-29,1,2
1490,0.740740776062012,meat,False,False,,,Female,50-59,2,2
1491,0.466666698455811,meat,False,True,,1.0,Male,50-59,3,2
1492,0.0333333015441895,meat,False,False,,,Male,18-29,1,2
1493,0.737037003040314,meat,False,False,,,Male,60-69,4,4
1494,0.170370414853096,meat,True,True,0.666667,0.5,Male,70+,4,4
1495,0.466666698455811,meat,True,True,0.666667,0.666666686534882,Male,70+,3,3
1496,0.396296352148056,meat,False,False,,,Female,60-69,2,2
1497,0.348148018121719,meat,True,True,0.0,0.833333313465118,Female,60-69,1,2
1498,-0.159259244799614,meat,True,False,0.333333,,Female,30-39,2,3
1499,0.488888889551163,meat,False,False,,,Female,50-59,1,2
1500,-1.0,meat,True,False,0.333333,,Male,18-29,2,2
1501,0.451851844787598,meat,False,False,,,Male,60-69,4,4
1502,0.251851886510849,meat,True,True,0.333333,0.833333313465118,Female,50-59,3,2
1503,0.703703701496124,meat,True,True,0.666667,0.833333313465118,Male,40-49,1,2
1504,0.0333333015441895,meat,True,True,0.333333,1.0,Female,50-59,1,2
1505,0.477777808904648,meat,False,True,,0.666666686534882,Female,60-69,2,2
1506,0.933333396911621,meat,False,True,,0.833333313465118,Female,50-59,1,4
1507,0.118518508970737,meat,False,True,,0.0,Female,50-59,2,2
1508,0.537037074565888,meat,False,True,,0.666666686534882,Male,60-69,1,2
1509,0.144444465637207,meat,True,True,0.666667,0.666666686534882,Male,50-59,4,4
1510,0.285185188055038,meat,False,False,,,Male,60-69,4,4
1511,0.800000011920929,veg,True,False,0.666667,,Female,60-69,2,2
1512,1.0,meat,False,False,,,Female,70+,3,3
1513,0.755555629730225,meat,False,True,,0.833333313465118,Male,50-59,4,4
1514,0.581481456756592,meat,True,True,0.666667,0.16666667163372,Female,70+,2,2
1515,0.518518447875977,meat,False,False,,,Male,60-69,3,2
1516,0.325925827026367,meat,False,True,,1.0,Female,70+,1,2
1517,0.570370376110077,meat,True,True,0.333333,0.833333313465118,Male,60-69,2,2
1518,0.411111205816269,meat,True,False,0.666667,,Male,40-49,3,2
1519,0.744444370269775,meat,False,False,,,Female,50-59,2,2
1520,0.681481540203095,meat,True,False,0.666667,,Female,70+,3,4
1521,1.0,meat,True,False,1.0,,Female,40-49,3,4
1522,0.703703701496124,meat,True,False,1.0,,Female,40-49,4,4
1523,-1.0,meat,False,False,,,Male,50-59,4,4
1524,-0.237037017941475,meat,False,True,,0.666666686534882,Male,18-29,1,1
1525,0.425925880670548,meat,False,True,,0.5,Male,18-29,3,4
1526,0.255555480718613,meat,True,False,0.333333,,Female,30-39,3,3
1527,0.600000083446503,meat,False,True,,0.833333313465118,Female,40-49,1,2
1528,0.277777820825577,meat,False,False,,,Female,18-29,1,2
1529,0.492592662572861,meat,True,True,0.333333,0.666666686534882,Female,50-59,2,3
1530,0.39999994635582,meat,True,False,1.0,,Male,60-69,3,4
1531,0.0481481552124023,meat,True,True,0.333333,0.833333313465118,Male,70+,4,4
1532,0.629629611968994,meat,True,False,1.0,,Female,50-59,2,3
1533,-0.777777791023254,meat,True,True,0.333333,1.0,Male,60-69,4,2
1534,0.637037098407745,meat,True,True,0.333333,1.0,Male,70+,2,1
1535,0.303703635931015,meat,True,False,0.333333,,Female,18-29,1,2
1536,0.888888835906982,meat,False,True,,0.666666686534882,Female,30-39,2,2
1537,1.0,meat,False,True,,0.833333313465118,Female,50-59,2,2
1538,0.100000061094761,meat,False,False,,,Female,30-39,1,4
1539,0.377777725458145,meat,False,False,,,Male,30-39,3,3
1540,-0.911111116409302,meat,True,True,0.333333,0.666666686534882,Male,60-69,4,4
1541,0.422222286462784,meat,False,True,,1.0,Female,50-59,2,3
1542,0.503703773021698,meat,True,True,0.333333,1.0,Male,70+,2,3
1543,0.496296256780624,meat,False,False,,,Female,18-29,2,2
1544,0.911111056804657,meat,True,True,1.0,0.666666686534882,Female,70+,2,2
1545,0.288888931274414,meat,True,False,0.0,,Female,30-39,3,4
1546,0.407407432794571,meat,False,False,,,Female,40-49,2,2
1547,1.0,meat,True,True,0.0,0.666666686534882,Female,60-69,2,2
1548,0.0481481552124023,meat,True,False,0.0,,Male,60-69,4,4
1549,0.707407295703888,meat,False,True,,0.333333343267441,Female,30-39,4,4
1550,0.314814895391464,meat,True,True,0.333333,0.833333313465118,Male,70+,4,3
1551,0.899999916553497,meat,False,True,,0.666666686534882,Female,50-59,3,3
1552,0.822222232818604,meat,False,False,,,Female,18-29,1,2
1553,0.637037098407745,meat,True,True,1.0,0.5,Male,40-49,2,2
1554,0.407407432794571,meat,False,False,,,Female,30-39,4,4
1555,0.481481552124023,meat,False,True,,0.833333313465118,Male,40-49,3,3
1556,0.666666686534882,meat,False,False,,,Female,60-69,2,3
1557,0.414814800024033,meat,False,False,,,Female,60-69,3,3
1558,0.488888889551163,meat,False,True,,0.833333313465118,Female,70+,1,4
1559,0.614814758300781,meat,False,False,,,Female,18-29,4,4
1560,0.12592601776123,meat,False,False,,,Female,18-29,3,4
1561,0.596296310424805,meat,True,False,0.666667,,Male,60-69,3,4
1562,0.711111068725586,meat,False,True,,1.0,Female,60-69,1,2
1563,0.718518555164337,meat,False,False,,,Female,70+,3,2
1564,0.555555522441864,meat,False,False,,,Female,50-59,4,3
1565,0.507407367229462,meat,True,True,0.666667,0.833333313465118,Male,30-39,1,4
1566,0.407407432794571,meat,False,False,,,Male,70+,2,3
1567,0.637037098407745,meat,False,False,,,Female,50-59,1,2
1568,0.344444423913956,meat,True,False,0.333333,,Male,50-59,2,4
1569,0.955555617809296,veg,True,False,1.0,,Female,40-49,3,4
1570,-0.0555555820465088,meat,False,True,,1.0,Male,18-29,4,2
1571,0.60740739107132,meat,False,True,,0.5,Female,50-59,2,2
1572,0.729629695415497,meat,False,False,,,Female,70+,2,2
1573,-0.0814814567565918,meat,True,False,0.333333,,Female,50-59,2,4
1574,0.696296215057373,meat,False,False,,,Female,40-49,4,4
1575,0.685185134410858,meat,False,True,,0.16666667163372,Female,30-39,3,4
1576,0.562963008880615,meat,False,True,,0.666666686534882,Male,60-69,3,4
1577,0.581481456756592,meat,False,True,,0.333333343267441,Male,70+,4,2
1578,0.225925922393799,meat,False,True,,0.333333343267441,Female,50-59,1,3
1579,0.307407379150391,meat,True,False,0.0,,Male,18-29,4,4
1580,0.666666686534882,meat,True,True,0.666667,1.0,Female,50-59,4,2
1581,0.911111056804657,veg,False,True,,0.833333313465118,Female,70+,2,2
1582,0.60740739107132,meat,True,True,0.333333,1.0,Female,70+,2,2
1583,0.955555617809296,meat,True,False,1.0,,Female,50-59,3,2
1584,0.466666698455811,meat,False,True,,0.666666686534882,Female,18-29,1,4
1585,0.962962925434113,meat,True,False,0.333333,,Female,60-69,2,2
1586,0.403703689575195,meat,True,False,0.666667,,Female,18-29,1,2
1587,0.0296297073364258,meat,True,False,0.333333,,Female,60-69,2,3
1588,1.0,meat,False,False,,,Female,40-49,2,3
1589,0.333333343267441,meat,True,False,0.333333,,Male,60-69,4,4
1590,0.311111122369766,meat,False,True,,1.0,Male,50-59,4,4
1591,0.725925922393799,meat,True,True,0.666667,0.833333313465118,Female,60-69,4,4
1592,0.425925880670548,meat,False,False,,,Female,30-39,2,2
1593,0.359259277582169,meat,True,True,0.666667,0.666666686534882,Female,18-29,2,3
1594,0.755555629730225,meat,True,True,0.333333,0.833333313465118,Female,50-59,1,3
1595,0.540740668773651,meat,True,False,0.333333,,Female,18-29,1,1
1596,0.685185134410858,meat,False,False,,,Female,70+,3,4
1597,0.481481403112412,meat,True,True,1.0,0.666666686534882,Male,60-69,4,2
1598,0.39999994635582,meat,False,True,,0.333333343267441,Male,18-29,2,4
1599,0.555555522441864,meat,False,True,,1.0,Male,50-59,4,4
1600,0.822222232818604,meat,False,True,,0.16666667163372,Male,60-69,2,2
1601,0.740740776062012,meat,False,True,,0.666666686534882,Female,70+,2,2
1602,0.36666664481163,meat,False,True,,0.833333313465118,Male,50-59,4,2
1603,0.618518531322479,meat,False,True,,0.666666686534882,Male,50-59,4,2
1604,0.725925922393799,meat,True,False,1.0,,Male,70+,2,2
1605,0.488888889551163,meat,False,False,,,Female,50-59,1,2
1606,0.618518531322479,meat,False,True,,1.0,Female,50-59,1,3
1607,-0.14074070751667,meat,True,True,0.666667,1.0,Female,50-59,2,3
1608,0.437036991119385,meat,False,True,,0.833333313465118,Female,18-29,2,2
1609,0.362962871789932,meat,False,False,,,Female,50-59,2,4
1610,0.711111068725586,meat,True,True,0.666667,0.833333313465118,Male,70+,3,3
1611,0.411111027002335,meat,False,False,,,Male,50-59,4,3
1612,0.692592620849609,meat,True,False,0.333333,,Male,70+,3,2
1613,0.151851817965508,meat,True,True,0.333333,0.833333313465118,Male,50-59,3,4
1614,0.318518489599228,meat,True,False,0.333333,,Female,30-39,3,2
1615,0.425925880670548,meat,True,True,0.333333,0.833333313465118,Female,70+,4,3
1616,0.570370376110077,meat,False,False,,,Female,60-69,2,2
1617,0.333333343267441,meat,True,True,0.333333,0.833333313465118,Male,70+,4,4
1618,0.5,meat,False,False,,,Male,40-49,2,2
1619,0.455555588006973,meat,False,False,,,Female,60-69,4,4
1620,-0.429629653692246,meat,False,True,,1.0,Male,30-39,4,4
1621,0.600000083446503,meat,True,True,0.333333,0.0,Female,50-59,1,2
1622,0.525925934314728,meat,False,False,,,Female,70+,2,2
1623,0.370370388031006,meat,False,False,,,Female,18-29,2,4
1624,0.122222267091274,meat,False,False,,,Female,18-29,2,1
1625,0.537037074565888,meat,True,False,0.666667,,Male,40-49,4,4
1626,0.28148141503334,meat,False,False,,,Male,50-59,2,2
1627,-0.0814814567565918,meat,False,False,,,Female,50-59,3,4
1628,0.470370441675186,meat,True,True,0.666667,0.666666686534882,Male,40-49,3,3
1629,0.329629570245743,meat,False,True,,0.666666686534882,Female,50-59,2,3
1630,0.318518489599228,meat,False,True,,0.833333313465118,Male,30-39,4,4
1631,0.411111027002335,meat,False,True,,0.833333313465118,Female,60-69,4,3
1632,0.888888835906982,meat,True,False,0.333333,,Male,40-49,4,4
1633,0.76666671037674,meat,True,True,0.0,0.666666686534882,Male,50-59,3,4
1634,0.085185207426548,meat,True,True,0.666667,0.833333313465118,Female,70+,2,2
1635,0.525925934314728,meat,False,False,,,Female,18-29,1,3
1636,0.39999994635582,meat,True,False,0.666667,,Female,18-29,2,3
1637,0.600000083446503,meat,False,False,,,Female,30-39,4,4
1638,0.76666671037674,meat,False,True,,0.666666686534882,Male,60-69,3,1
1639,0.225925922393799,meat,False,False,,,Male,30-39,4,3
1640,0.285185188055038,meat,False,False,,,Male,50-59,3,2
1641,0.459259361028671,meat,True,True,0.666667,1.0,Male,70+,2,2
1642,0.707407295703888,meat,True,True,0.333333,0.833333313465118,Male,70+,4,4
1643,1.0,meat,False,True,,0.5,Female,50-59,2,2
1644,-0.648148119449616,meat,False,True,,0.5,Male,30-39,4,3
1645,0.625925838947296,meat,False,False,,,Female,18-29,1,2
1646,0.314814895391464,meat,False,False,,,Male,50-59,3,4
1647,0.259259223937988,meat,False,True,,0.5,Female,30-39,4,4
1648,0.28148141503334,meat,False,True,,0.833333313465118,Male,60-69,4,4
1649,0.255555629730225,meat,False,True,,0.833333313465118,Male,70+,4,2
1650,0.36666664481163,meat,False,False,,,Male,50-59,4,2
1651,0.566666603088379,meat,True,True,0.666667,0.833333313465118,Male,70+,2,2
1652,0.329629570245743,meat,True,True,0.333333,0.833333313465118,Male,70+,4,1
1653,-0.181481525301933,meat,True,True,0.333333,0.833333313465118,Female,40-49,1,3
1654,0.577777683734894,meat,True,True,0.666667,0.666666686534882,Female,40-49,3,3
1655,0.203703716397285,meat,True,True,0.0,0.666666686534882,Female,50-59,3,4
1656,0.759259223937988,meat,False,False,,,Female,50-59,2,4
1657,0.47407403588295,meat,True,True,0.333333,0.666666686534882,Male,60-69,4,4
1658,0.655555546283722,meat,True,True,1.0,0.16666667163372,Female,70+,2,2
1659,0.522222220897675,meat,False,False,,,Female,30-39,2,3
1660,0.885185241699219,meat,False,False,,,Male,40-49,4,4
1661,0.0888888016343117,meat,True,True,0.666667,0.833333313465118,Male,70+,2,4
1662,0.314814895391464,meat,False,False,,,Female,50-59,2,3
1663,-0.0814814567565918,meat,True,False,0.666667,,Male,30-39,4,4
1664,0.770370304584503,meat,False,True,,0.833333313465118,Female,70+,2,2
1665,-0.333333343267441,meat,True,False,0.333333,,Male,18-29,1,1
1666,0.692592620849609,meat,True,False,0.333333,,Female,60-69,2,2
1667,0.544444382190704,meat,True,False,1.0,,Male,70+,4,4
1668,0.537037074565888,meat,True,False,0.333333,,Female,40-49,3,4
1669,0.237037017941475,meat,True,True,0.333333,0.16666667163372,Male,70+,2,2
1670,0.433333396911621,meat,False,False,,,Male,30-39,3,3
1671,0.53333330154419,meat,True,False,0.333333,,Male,18-29,1,2
1672,0.388888835906982,meat,False,True,,1.0,Male,30-39,4,4
1673,0.933333396911621,meat,False,False,,,Female,60-69,1,2
1674,0.555555522441864,meat,False,True,,0.666666686534882,Male,50-59,2,2
1675,-0.333333343267441,meat,False,False,,,Male,18-29,1,2
1676,0.911111056804657,meat,True,True,0.333333,0.833333313465118,Female,70+,3,4
1677,0.518518447875977,meat,False,True,,0.666666686534882,Male,40-49,4,2
